timestamp,x,y,z,orientation_x,orientation_y,orientation_z,orientation_w
1743164131.984545,0.20097219004599587,-0.08001804846888505,0.13800000000000004,0.0,0.0,0.0017826061846681345,0.999998411156333
1743164182.178831,1.9359301018285944,0.06479407760858008,0.138,0.0,0.0,0.06944175610145585,0.9975860075750591
1743164283.086937,2.4063200635082675,1.5389750807928015,0.138,0.0,0.0,0.7004452721863403,0.7137061164595716
1743164339.07882,1.3888868022508287,1.543867088317119,0.138,0.0,0.0,0.9951596207763235,-0.09827171096670706
1743164358.378838,0.2323305366472938,1.2003702302903771,0.138,0.0,0.0,0.9908830835234098,-0.13472458865084433
