timestamp,x,y,z,orientation_x,orientation_y,orientation_z,orientation_w
1743085764.040375,1.332027838107251,-0.04415554068374261,0.138,0.0,0.0,0.74744806511892,0.6643202465302278
1743085767.643218,1.332027838107251,-0.04415554068374261,0.138,0.0,0.0,0.74744806511892,0.6643202465302278
1743085792.63465,1.3012093310409523,0.22584449532121784,0.13800000000000004,0.0,0.0,0.7462787380429359,0.6656335667204917
1743085794.439407,1.3012093310409525,0.22584449532121784,0.13800000000000004,0.0,0.0,0.7462787380429359,0.6656335667204917
