index,r,result,suction_on,x,y,timestamp,z,jointAngle
1,0.07941176742315292,0,False,178.5248565673828,0.2474350482225418,2025-05-24 16:35:33,3.05535888671875,"(0.07941176742315292, 17.707782745361328, 58.657203674316406, 0.0)"
2,-91.9323501586914,0,False,-5.140803813934326,-152.3711395263672,2025-05-24 16:35:36,-11.437545776367188,"(-91.9323501586914, 18.98069190979004, 71.12747955322266, 0.0)"
3,-92.72647094726562,0,False,-6.759972095489502,-141.9507293701172,2025-05-24 16:36:08,10.609321594238281,"(-92.72647094726562, 1.1609598398208618, 57.77994155883789, 0.0)"
4,-92.99117279052734,0,False,-7.405804634094238,-141.72854614257812,2025-05-24 16:36:13,10.688179016113281,"(-92.99117279052734, 1.0313042402267456, 57.72660446166992, 0.0)"
5,-90.97940826416016,0,True,-3.381305694580078,-197.78939819335938,2025-05-24 16:36:16,6.1605224609375,"(-90.97940826416016, 21.987491607666016, 54.06293869018555, 0.0)"
6,92.85882568359375,0,False,-8.330011367797852,166.8087615966797,2025-05-24 16:36:20,24.271560668945312,"(92.85882568359375, 3.8176474571228027, 48.695892333984375, 0.0)"
